"id","creation_date","score"
42064819,2017-02-06,-1
42064943,2017-02-06,1
42065058,2017-02-06,1
42065073,2017-02-06,0
42065201,2017-02-06,0
42092855,2017-02-06,2
42065754,2017-02-06,1
42065912,2017-02-06,0
42066134,2017-02-06,-1
42066334,2017-02-06,0
42066358,2017-02-06,0
42066682,2017-02-06,1
42066792,2017-02-06,0
42067078,2017-02-06,-2
42067218,2017-02-06,3
42067993,2017-02-06,1
42068087,2017-02-06,2
42068487,2017-02-06,-3
42068542,2017-02-06,0
42068569,2017-02-06,0
42068600,2017-02-06,1
42069386,2017-02-06,-1
42069408,2017-02-06,0
42069425,2017-02-06,0
42069492,2017-02-06,0
42069553,2017-02-06,-3
42069590,2017-02-06,1
42069700,2017-02-06,0
42070009,2017-02-06,1
42070118,2017-02-06,1
42070159,2017-02-06,2
42070322,2017-02-06,0
42070339,2017-02-06,1
42070356,2017-02-06,0
42070506,2017-02-06,3
42070538,2017-02-06,3
42070593,2017-02-06,0
42070594,2017-02-06,1
42070670,2017-02-06,0
42070919,2017-02-06,2
42071183,2017-02-06,0
42071228,2017-02-06,-2
42071402,2017-02-06,0
42071542,2017-02-06,2
42071699,2017-02-06,0
42071761,2017-02-06,1
42071862,2017-02-06,0
42071926,2017-02-06,0
42072092,2017-02-06,1
42072134,2017-02-06,2
42072250,2017-02-06,0
42072279,2017-02-06,0
42072524,2017-02-06,0
42072543,2017-02-06,1
42072585,2017-02-06,1
42072687,2017-02-06,3
42072710,2017-02-06,0
42072942,2017-02-06,2
42073018,2017-02-06,3
42073071,2017-02-06,1
42073282,2017-02-06,4
42073369,2017-02-06,0
42073459,2017-02-06,-1
42073650,2017-02-06,0
42073720,2017-02-06,0
42073955,2017-02-06,-1
42073956,2017-02-06,0
42074547,2017-02-06,0
42074652,2017-02-06,0
42074759,2017-02-06,0
42074808,2017-02-06,0
42074935,2017-02-06,1
42074956,2017-02-06,0
42074978,2017-02-06,20
42075157,2017-02-06,0
42075261,2017-02-06,2
42103321,2017-02-06,0
42075532,2017-02-06,1
42075575,2017-02-06,2
42075664,2017-02-06,0
42075676,2017-02-06,0
42075721,2017-02-06,2
42075751,2017-02-06,6
42075800,2017-02-06,0
42075968,2017-02-06,0
42076255,2017-02-06,1
42076436,2017-02-06,1
42076602,2017-02-06,-1
42077397,2017-02-06,0
42076623,2017-02-06,0
42076755,2017-02-06,0
42076831,2017-02-06,1
42076845,2017-02-06,2
42076903,2017-02-06,2
42076936,2017-02-06,6
42076939,2017-02-06,0
42076975,2017-02-06,-2
42077005,2017-02-06,-1
42077044,2017-02-06,1
42077184,2017-02-06,1
42077338,2017-02-06,0
42077356,2017-02-06,0
42077448,2017-02-06,1
42077492,2017-02-06,1
42077507,2017-02-06,1
42077780,2017-02-06,2
42078078,2017-02-06,0
42078383,2017-02-06,1
42078525,2017-02-06,1
42078534,2017-02-06,0
42078558,2017-02-06,2
42078586,2017-02-06,1
42078763,2017-02-06,2
42078862,2017-02-06,3
42079045,2017-02-06,1
42095957,2017-02-06,2
42079163,2017-02-06,0
42079203,2017-02-06,19
42079261,2017-02-06,1
42079570,2017-02-07,1
42079600,2017-02-07,1
42079610,2017-02-07,0
42079615,2017-02-07,1
42079756,2017-02-07,3
42080024,2017-02-07,1
42080125,2017-02-07,1
42080175,2017-02-07,0
42080366,2017-02-07,1
42080619,2017-02-07,0
42080658,2017-02-07,0
42080700,2017-02-07,0
42080764,2017-02-07,2
42080769,2017-02-07,1
42081006,2017-02-07,3
42081009,2017-02-07,2
42081269,2017-02-07,0
42081594,2017-02-07,0
42081811,2017-02-07,0
42081852,2017-02-07,0
42081879,2017-02-07,2
42081948,2017-02-07,2
42082009,2017-02-07,0
42082177,2017-02-07,-1
42082550,2017-02-07,1
42083056,2017-02-07,0
42083076,2017-02-07,-1
42083205,2017-02-07,1
42083293,2017-02-07,1
42083321,2017-02-07,1
42083356,2017-02-07,-1
42083371,2017-02-07,2
42083618,2017-02-07,0
42083759,2017-02-07,0
42083805,2017-02-07,1
42084077,2017-02-07,1
42084209,2017-02-07,1
42084212,2017-02-07,3
42084234,2017-02-07,1
42084296,2017-02-07,4
42084356,2017-02-07,0
42084775,2017-02-07,3
42084833,2017-02-07,-5
42086217,2017-02-07,1
42086409,2017-02-07,1
42086581,2017-02-07,0
42086603,2017-02-07,4
42086950,2017-02-07,0
42087320,2017-02-07,2
42087827,2017-02-07,1
42087880,2017-02-07,0
42087955,2017-02-07,0
42088098,2017-02-07,0
42088492,2017-02-07,0
42088577,2017-02-07,2
42088695,2017-02-07,2
42088698,2017-02-07,0
42088870,2017-02-07,0
42089246,2017-02-07,1
42089482,2017-02-07,0
42089812,2017-02-07,1
42090196,2017-02-07,0
42090506,2017-02-07,1
42090657,2017-02-07,0
42090680,2017-02-07,0
42090801,2017-02-07,0
42090895,2017-02-07,7
42090965,2017-02-07,0
42091277,2017-02-07,1
42091541,2017-02-07,0
42091563,2017-02-07,-2
42091606,2017-02-07,0
42091827,2017-02-07,2
42092106,2017-02-07,0
42092117,2017-02-07,0
42092167,2017-02-07,1
42092294,2017-02-07,-1
42092423,2017-02-07,1
42092427,2017-02-07,1
42092517,2017-02-07,1
42092527,2017-02-07,0
42092709,2017-02-07,0
42092811,2017-02-07,3
42093134,2017-02-07,1
42093268,2017-02-07,-5
42093882,2017-02-07,1
42094106,2017-02-07,0
42094520,2017-02-07,3
42094629,2017-02-07,0
42094634,2017-02-07,2
42094647,2017-02-07,1
42095102,2017-02-07,-2
42114194,2017-02-07,11
42095688,2017-02-07,1
42095728,2017-02-07,2
42095889,2017-02-07,-3
42095975,2017-02-07,0
42096056,2017-02-07,0
42096177,2017-02-07,0
42096181,2017-02-07,2
42096271,2017-02-07,2
42096477,2017-02-07,1
42096611,2017-02-07,1
42096688,2017-02-07,0
42096898,2017-02-07,5
42096961,2017-02-07,7
42096990,2017-02-07,2
42097094,2017-02-07,0
42097173,2017-02-07,0
42097207,2017-02-07,1
42097817,2017-02-07,1
42097881,2017-02-07,0
42098032,2017-02-07,0
42098060,2017-02-07,2
42098135,2017-02-07,1
42098151,2017-02-07,1
42098252,2017-02-07,1
42098267,2017-02-07,0
42098304,2017-02-07,0
42098307,2017-02-07,1
42098485,2017-02-07,1
42098516,2017-02-07,0
42098608,2017-02-07,0
42098707,2017-02-07,2
42098734,2017-02-07,0
42098746,2017-02-07,0
42098799,2017-02-07,1
42098849,2017-02-07,0
42098881,2017-02-07,0
42098895,2017-02-07,1
42098900,2017-02-07,0
42098977,2017-02-07,1
42099035,2017-02-07,-1
42099199,2017-02-07,1
42099268,2017-02-07,1
42099373,2017-02-07,0
42099418,2017-02-07,6
42099452,2017-02-07,5
42099702,2017-02-07,2
42099723,2017-02-07,0
42100244,2017-02-07,6
42100344,2017-02-07,4
42100427,2017-02-07,0
42100456,2017-02-07,0
42100534,2017-02-07,2
42100704,2017-02-07,1
42100892,2017-02-07,4
42101065,2017-02-07,0
42101266,2017-02-07,0
42101279,2017-02-07,0
42101290,2017-02-07,2
42101505,2017-02-07,2
42101857,2017-02-07,0
42101862,2017-02-07,1
42101885,2017-02-07,1
42102014,2017-02-07,2
42102113,2017-02-07,0
42102212,2017-02-07,-2
42102266,2017-02-07,4
42102407,2017-02-08,0
42102439,2017-02-08,1
42102462,2017-02-08,2
42102747,2017-02-08,4
42102942,2017-02-08,0
42103071,2017-02-08,5
42103096,2017-02-08,6
42103173,2017-02-08,0
42103437,2017-02-08,1
42103623,2017-02-08,3
42103676,2017-02-08,1
42103734,2017-02-08,-1
42103805,2017-02-08,0
42103881,2017-02-08,0
42103882,2017-02-08,1
42103891,2017-02-08,4
42104031,2017-02-08,0
42104085,2017-02-08,2
42104086,2017-02-08,1
42104115,2017-02-08,1
42104373,2017-02-08,0
42104582,2017-02-08,2
42104642,2017-02-08,1
42105023,2017-02-08,-3
42105053,2017-02-08,-3
42105141,2017-02-08,0
42105259,2017-02-08,2
42105336,2017-02-08,14
42105416,2017-02-08,0
42105691,2017-02-08,1
42105869,2017-02-08,0
42106403,2017-02-08,1
42106456,2017-02-08,0
42106935,2017-02-08,0
42107014,2017-02-08,0
42107098,2017-02-08,1
42107116,2017-02-08,2
42107429,2017-02-08,0
42107628,2017-02-08,11
42107940,2017-02-08,0
42108105,2017-02-08,5
42108384,2017-02-08,0
42109370,2017-02-08,2
42109817,2017-02-08,0
42109847,2017-02-08,-1
42110552,2017-02-08,0
42110629,2017-02-08,0
42110630,2017-02-08,0
42110763,2017-02-08,-3
42110850,2017-02-08,0
42110987,2017-02-08,0
42111125,2017-02-08,0
42111288,2017-02-08,0
42111414,2017-02-08,0
42111429,2017-02-08,2
42111833,2017-02-08,2
42111876,2017-02-08,2
42111891,2017-02-08,0
42112100,2017-02-08,2
42112654,2017-02-08,5
42113627,2017-02-08,3
42113630,2017-02-08,0
42113695,2017-02-08,0
42113736,2017-02-08,1
42113995,2017-02-08,1
42114038,2017-02-08,0
42114180,2017-02-08,6
42114201,2017-02-08,3
42114220,2017-02-08,0
42114385,2017-02-08,0
42114887,2017-02-08,1
42114961,2017-02-08,2
42115111,2017-02-08,0
42115157,2017-02-08,1
42115331,2017-02-08,1
42115412,2017-02-08,2
42115587,2017-02-08,0
42115611,2017-02-08,7
42115679,2017-02-08,2
42115695,2017-02-08,1
42115972,2017-02-08,24
42116187,2017-02-08,0
42116219,2017-02-08,0
42116455,2017-02-08,-2
42116550,2017-02-08,23
42116645,2017-02-08,0
42116706,2017-02-08,0
42116879,2017-02-08,0
42116964,2017-02-08,0
42116987,2017-02-08,-1
42117163,2017-02-08,0
42117170,2017-02-08,0
42117295,2017-02-08,0
42117438,2017-02-08,-1
42117769,2017-02-08,0
42117853,2017-02-08,3
42118012,2017-02-08,4
42118018,2017-02-08,0
42118105,2017-02-08,3
42118114,2017-02-08,3
42118137,2017-02-08,0
42118218,2017-02-08,1
42118400,2017-02-08,1
42118561,2017-02-08,1
42118572,2017-02-08,0
42118636,2017-02-08,1
42118697,2017-02-08,4
42118750,2017-02-08,7
42118759,2017-02-08,1
42119086,2017-02-08,0
42119158,2017-02-08,0
42119184,2017-02-08,0
42119323,2017-02-08,1
42119348,2017-02-08,2
42119438,2017-02-08,2
42119559,2017-02-08,6
42119609,2017-02-08,0
42123179,2017-02-08,0
42119851,2017-02-08,2
42120058,2017-02-08,0
42120170,2017-02-08,1
42120191,2017-02-08,0
42120315,2017-02-08,3
42120389,2017-02-08,2
42120466,2017-02-08,2
42120528,2017-02-08,1
42120632,2017-02-08,0
42120763,2017-02-08,-1
42120794,2017-02-08,3
42121190,2017-02-08,2
42121445,2017-02-08,1
42121973,2017-02-08,1
42122035,2017-02-08,0
42122140,2017-02-08,1
42122215,2017-02-08,0
42122245,2017-02-08,4
42122323,2017-02-08,2
42122414,2017-02-08,3
42122519,2017-02-08,1
42122603,2017-02-08,0
42122719,2017-02-08,-2
42122973,2017-02-08,0
42123056,2017-02-08,0
42123233,2017-02-08,1
42123237,2017-02-08,3
42123384,2017-02-08,1
42123635,2017-02-08,1
42123755,2017-02-08,4
42123780,2017-02-08,2
42123920,2017-02-08,2
42124136,2017-02-08,2
42124160,2017-02-08,-1
42124185,2017-02-08,0
42124226,2017-02-08,2
42124510,2017-02-08,1
42124557,2017-02-08,0
42125407,2017-02-08,2
42124759,2017-02-08,0
42124859,2017-02-08,0
42124898,2017-02-08,1
42124934,2017-02-08,0
42125014,2017-02-08,-1
42125049,2017-02-08,2
42125098,2017-02-08,0
42125166,2017-02-08,0
42125168,2017-02-08,0
42125198,2017-02-08,0
42125273,2017-02-08,0
42125360,2017-02-08,2
42125489,2017-02-08,0
42125701,2017-02-08,3
42125703,2017-02-08,0
42125755,2017-02-08,0
42125828,2017-02-08,2
42126071,2017-02-09,1
42126077,2017-02-09,2
42126141,2017-02-09,0
42126353,2017-02-09,0
42126359,2017-02-09,-1
42126551,2017-02-09,0
42126833,2017-02-09,1
42126955,2017-02-09,2
42127093,2017-02-09,0
42127185,2017-02-09,17
42127462,2017-02-09,-5
42127467,2017-02-09,-3
42128020,2017-02-09,0
42128046,2017-02-09,0
42128047,2017-02-09,1
42128188,2017-02-09,0
42128360,2017-02-09,0
42128502,2017-02-09,7
42129002,2017-02-09,3
42129051,2017-02-09,1
42129335,2017-02-09,1
42129617,2017-02-09,1
42130197,2017-02-09,1
42130223,2017-02-09,-1
42130746,2017-02-09,1
42130787,2017-02-09,2
42130954,2017-02-09,1
42131364,2017-02-09,0
42131485,2017-02-09,6
42131839,2017-02-09,1
42132028,2017-02-09,0
42132202,2017-02-09,1
42132255,2017-02-09,2
42132402,2017-02-09,0
42132442,2017-02-09,2
42132469,2017-02-09,1
42132587,2017-02-09,6
42132693,2017-02-09,2
42132804,2017-02-09,0
42133416,2017-02-09,2
42133441,2017-02-09,1
42133566,2017-02-09,1
42133934,2017-02-09,7
42134322,2017-02-09,0
42134533,2017-02-09,-3
42134769,2017-02-09,1
42135156,2017-02-09,0
42135192,2017-02-09,0
42135218,2017-02-09,0
42135560,2017-02-09,-2
42135649,2017-02-09,2
42135683,2017-02-09,2
42135812,2017-02-09,3
42135995,2017-02-09,1
42136061,2017-02-09,0
42136449,2017-02-09,-1
42136616,2017-02-09,0
42136885,2017-02-09,1
42137105,2017-02-09,1
42137223,2017-02-09,-2
42137269,2017-02-09,1
42141996,2017-02-09,4
42137334,2017-02-09,1
42137344,2017-02-09,1
42137348,2017-02-09,1
42137502,2017-02-09,1
42137977,2017-02-09,1
42138252,2017-02-09,1
42138353,2017-02-09,0
42138380,2017-02-09,0
42138409,2017-02-09,1
42138524,2017-02-09,2
42138687,2017-02-09,0
42138777,2017-02-09,0
42139096,2017-02-09,1
42139288,2017-02-09,0
42139301,2017-02-09,-1
42139350,2017-02-09,0
42139352,2017-02-09,2
42139646,2017-02-09,0
42139712,2017-02-09,0
42139762,2017-02-09,2
42139772,2017-02-09,2
42139935,2017-02-09,1
42139964,2017-02-09,4
42140106,2017-02-09,0
42140144,2017-02-09,0
42140261,2017-02-09,0
42140380,2017-02-09,0
42140418,2017-02-09,0
42140601,2017-02-09,6
42140746,2017-02-09,-5
42140838,2017-02-09,2
42141306,2017-02-09,0
42141357,2017-02-09,2
42141371,2017-02-09,1
42141485,2017-02-09,3
42141505,2017-02-09,2
42141851,2017-02-09,1
42141878,2017-02-09,-1
42141889,2017-02-09,1
42141989,2017-02-09,0
42142096,2017-02-09,0
42142260,2017-02-09,1
42142622,2017-02-09,0
42142702,2017-02-09,0
42142722,2017-02-09,-1
42142908,2017-02-09,0
42142960,2017-02-09,1
42143194,2017-02-09,0
42143291,2017-02-09,2
42143323,2017-02-09,4
42143626,2017-02-09,0
42143848,2017-02-09,1
42143910,2017-02-09,1
42145863,2017-02-09,1
42144138,2017-02-09,0
42144287,2017-02-09,2
42144319,2017-02-09,2
42144322,2017-02-09,1
42144373,2017-02-09,2
42144439,2017-02-09,2
42144733,2017-02-09,0
42145082,2017-02-09,2
42145135,2017-02-09,0
42145259,2017-02-09,0
42145334,2017-02-09,0
42145338,2017-02-09,1
42145505,2017-02-09,1
42145580,2017-02-09,4
42145597,2017-02-09,2
42145619,2017-02-09,3
42145756,2017-02-09,0
42145971,2017-02-09,-3
42146368,2017-02-09,1
42146465,2017-02-09,2
42146528,2017-02-09,7
42146592,2017-02-09,0
42146636,2017-02-09,0
42146710,2017-02-09,0
42146712,2017-02-09,1
42146799,2017-02-09,0
42147053,2017-02-09,4
42147188,2017-02-09,1
42147203,2017-02-09,2
42147239,2017-02-09,2
42147309,2017-02-09,2
42147488,2017-02-09,15
42147613,2017-02-09,-2
42147636,2017-02-09,2
42147683,2017-02-09,0
42147774,2017-02-09,1
42147894,2017-02-09,0
42147903,2017-02-09,1
42147914,2017-02-09,2
42147931,2017-02-09,0
42147982,2017-02-09,1
42148177,2017-02-09,2
42148456,2017-02-09,0
42148641,2017-02-09,0
42148762,2017-02-09,1
42148946,2017-02-09,0
42149013,2017-02-09,0
42149098,2017-02-09,0
42149427,2017-02-10,0
42149516,2017-02-10,1
42149586,2017-02-10,2
42149609,2017-02-10,0
42149613,2017-02-10,-1
42149872,2017-02-10,1
42149954,2017-02-10,7
42150034,2017-02-10,2
42150105,2017-02-10,1
42150118,2017-02-10,0
42150135,2017-02-10,0
42150143,2017-02-10,2
42150192,2017-02-10,0
42150516,2017-02-10,1
42150679,2017-02-10,0
42150690,2017-02-10,3
42150691,2017-02-10,1
42150754,2017-02-10,0
42150845,2017-02-10,0
42151402,2017-02-10,3
42151639,2017-02-10,0
42151723,2017-02-10,0
42151880,2017-02-10,6
42152063,2017-02-10,0
42152092,2017-02-10,1
42152486,2017-02-10,3
42152861,2017-02-10,1
42153039,2017-02-10,2
42153233,2017-02-10,0
42153478,2017-02-10,0
42154044,2017-02-10,2
42154549,2017-02-10,0
42154793,2017-02-10,0
42154922,2017-02-10,7
42155028,2017-02-10,1
42155063,2017-02-10,0
42155297,2017-02-10,-1
42155534,2017-02-10,0
42155664,2017-02-10,1
42155882,2017-02-10,0
42155890,2017-02-10,1
42156001,2017-02-10,2
42156325,2017-02-10,0
42156380,2017-02-10,0
42156661,2017-02-10,1
42156669,2017-02-10,1
42156792,2017-02-10,0
42156991,2017-02-10,1
42157228,2017-02-10,1
42157335,2017-02-10,2
42157654,2017-02-10,0
42157734,2017-02-10,0
42157760,2017-02-10,0
42157802,2017-02-10,0
42157829,2017-02-10,1
42157834,2017-02-10,0
42157889,2017-02-10,1
42157898,2017-02-10,0
42157993,2017-02-10,0
42158155,2017-02-10,0
42158198,2017-02-10,2
42158383,2017-02-10,0
42158414,2017-02-10,2
42158809,2017-02-10,1
42158976,2017-02-10,0
42159255,2017-02-10,1
42160337,2017-02-10,0
42159656,2017-02-10,1
42159784,2017-02-10,0
42159804,2017-02-10,5
42159957,2017-02-10,0
42160120,2017-02-10,1
42160443,2017-02-10,0
42160563,2017-02-10,-1
42160615,2017-02-10,2
42160660,2017-02-10,0
42160775,2017-02-10,1
42160847,2017-02-10,4
42160954,2017-02-10,0
42161011,2017-02-10,1
42161129,2017-02-10,1
42161156,2017-02-10,0
42161230,2017-02-10,1
42161237,2017-02-10,1
42161271,2017-02-10,0
42161509,2017-02-10,0
42161649,2017-02-10,1
42162081,2017-02-10,0
42162169,2017-02-10,0
42162203,2017-02-10,2
42162490,2017-02-10,1
42162576,2017-02-10,0
42162617,2017-02-10,1
42162718,2017-02-10,1
42162819,2017-02-10,2
42162855,2017-02-10,1
42163172,2017-02-10,2
42163188,2017-02-10,1
42163460,2017-02-10,1
42163481,2017-02-10,2
42163513,2017-02-10,1
42163675,2017-02-10,4
42163744,2017-02-10,0
42163766,2017-02-10,0
42163966,2017-02-10,0
42164171,2017-02-10,0
42164408,2017-02-10,0
42164527,2017-02-10,0
42164657,2017-02-10,-4
42164785,2017-02-10,1
42164824,2017-02-10,1
42164965,2017-02-10,0
42165229,2017-02-10,0
42165323,2017-02-10,3
42165365,2017-02-10,1
42165388,2017-02-10,0
42165511,2017-02-10,0
42165567,2017-02-10,2
42165578,2017-02-10,1
42165640,2017-02-10,0
42165707,2017-02-10,0
42165735,2017-02-10,3
42165742,2017-02-10,5
42165754,2017-02-10,1
42165854,2017-02-10,1
42166025,2017-02-10,1
42166061,2017-02-10,0
42166219,2017-02-10,0
42166252,2017-02-10,0
42166265,2017-02-10,-1
42166284,2017-02-10,-1
42166924,2017-02-10,2
42166930,2017-02-10,0
42166976,2017-02-10,0
42167003,2017-02-10,1
42167037,2017-02-10,0
42167075,2017-02-10,0
42167126,2017-02-10,0
42167159,2017-02-10,3
42167340,2017-02-10,1
42167423,2017-02-10,2
42167570,2017-02-10,0
42167777,2017-02-10,-3
42168371,2017-02-10,1
42168608,2017-02-10,1
42168645,2017-02-10,0
42168679,2017-02-10,1
42168824,2017-02-10,0
42168939,2017-02-10,0
42169360,2017-02-10,1
42169380,2017-02-10,1
42169416,2017-02-10,0
42169586,2017-02-10,0
42169710,2017-02-10,-1
42169931,2017-02-10,1
42170476,2017-02-10,3
42170832,2017-02-11,1
42170950,2017-02-11,0
42171531,2017-02-11,0
42171937,2017-02-11,0
42172641,2017-02-11,1
42172735,2017-02-11,0
42172747,2017-02-11,0
42172824,2017-02-11,0
42172829,2017-02-11,-1
42172998,2017-02-11,1
42173764,2017-02-11,2
42174346,2017-02-11,3
42174510,2017-02-11,0
42174806,2017-02-11,2
42174981,2017-02-11,0
42175222,2017-02-11,1
42175338,2017-02-11,2
42175593,2017-02-11,1
42175710,2017-02-11,2
42175959,2017-02-11,3
42175969,2017-02-11,1
42176203,2017-02-11,1
42176491,2017-02-11,0
42176647,2017-02-11,2
42177434,2017-02-11,3
42177495,2017-02-11,0
42177600,2017-02-11,1
42178008,2017-02-11,1
42178159,2017-02-11,0
42178446,2017-02-11,0
42178547,2017-02-11,1
42178653,2017-02-11,0
42178800,2017-02-11,0
42179186,2017-02-11,-2
42179259,2017-02-11,2
42179293,2017-02-11,0
42179298,2017-02-11,5
42179412,2017-02-11,0
42179903,2017-02-11,1
42179916,2017-02-11,0
42179966,2017-02-11,2
42180071,2017-02-11,0
42180108,2017-02-11,-4
42180471,2017-02-11,2
42180483,2017-02-11,-3
42180583,2017-02-11,0
42180690,2017-02-11,-2
42180889,2017-02-11,0
42188446,2017-02-11,1
42181307,2017-02-11,1
42181308,2017-02-11,1
42181331,2017-02-11,1
42181504,2017-02-11,0
42181709,2017-02-11,-5
42181841,2017-02-11,0
42181846,2017-02-11,3
42181955,2017-02-11,0
42181970,2017-02-11,0
42182524,2017-02-11,0
42182879,2017-02-12,2
42183161,2017-02-12,4
42183189,2017-02-12,-2
42183454,2017-02-12,1
42183477,2017-02-12,0
42183876,2017-02-12,1
42183910,2017-02-12,1
42184056,2017-02-12,0
42184662,2017-02-12,1
42184691,2017-02-12,0
42184869,2017-02-12,-1
42184928,2017-02-12,1
42185315,2017-02-12,0
42185386,2017-02-12,3
42185450,2017-02-12,2
42185489,2017-02-12,2
42185647,2017-02-12,-1
42185953,2017-02-12,0
42186058,2017-02-12,0
42186060,2017-02-12,1
42186109,2017-02-12,1
42186581,2017-02-12,1
42186721,2017-02-12,0
42187027,2017-02-12,0
42187150,2017-02-12,0
42187390,2017-02-12,0
42187493,2017-02-12,0
42187573,2017-02-12,0
42187598,2017-02-12,1
42187951,2017-02-12,1
42187982,2017-02-12,0
42188412,2017-02-12,0
42188118,2017-02-12,2
42188234,2017-02-12,2
42188489,2017-02-12,0
42188570,2017-02-12,-2
42188979,2017-02-12,0
42189001,2017-02-12,-1
42189198,2017-02-12,1
42189463,2017-02-12,-1
42189526,2017-02-12,0
42189667,2017-02-12,0
42189844,2017-02-12,0
42189928,2017-02-12,0
42190076,2017-02-12,1
42190337,2017-02-12,0
42190553,2017-02-12,0
42190675,2017-02-12,1
42190854,2017-02-12,0
42191384,2017-02-12,1
42191567,2017-02-12,2
42191592,2017-02-12,-1
42191638,2017-02-12,0
42191737,2017-02-12,0
42191820,2017-02-12,1
42191830,2017-02-12,0
42191871,2017-02-12,0
42192313,2017-02-12,2
42192326,2017-02-12,4
42192465,2017-02-12,0
42192777,2017-02-12,0
42192824,2017-02-12,0
42192943,2017-02-12,1
42192983,2017-02-12,0
42192996,2017-02-12,2
42193027,2017-02-12,-2
42193033,2017-02-12,1
42193111,2017-02-12,1
42193201,2017-02-12,0
42193209,2017-02-12,0
42193324,2017-02-12,0
42193578,2017-02-12,0
42193937,2017-02-12,1
42194357,2017-02-12,1
42194480,2017-02-12,2
42194840,2017-02-13,4
42194931,2017-02-13,0
42194992,2017-02-13,0
42195006,2017-02-13,1
42195139,2017-02-13,2
42195246,2017-02-13,0
42195340,2017-02-13,0
42195439,2017-02-13,0
42195635,2017-02-13,1
42195700,2017-02-13,1
42195764,2017-02-13,0
42195776,2017-02-13,0
42195854,2017-02-13,0
42195892,2017-02-13,1
42196053,2017-02-13,1
42196177,2017-02-13,0
42196407,2017-02-13,0
42196433,2017-02-13,3
42196451,2017-02-13,1
42196461,2017-02-13,-2
42196493,2017-02-13,-5
42196552,2017-02-13,0
42196605,2017-02-13,1
42196711,2017-02-13,3
42197125,2017-02-13,2
42197208,2017-02-13,0
42197353,2017-02-13,2
42197441,2017-02-13,3
42197904,2017-02-13,1
42197984,2017-02-13,3
42198113,2017-02-13,0
42198272,2017-02-13,0
42198469,2017-02-13,1
42198482,2017-02-13,1
42198715,2017-02-13,1
42198745,2017-02-13,0
42199115,2017-02-13,1
42199549,2017-02-13,0
42199701,2017-02-13,2
42199719,2017-02-13,3
42199870,2017-02-13,0
42199961,2017-02-13,3
42200163,2017-02-13,0
42200229,2017-02-13,1
42200232,2017-02-13,-2
42200806,2017-02-13,1
42200807,2017-02-13,0
42201303,2017-02-13,2
42201397,2017-02-13,1
42201454,2017-02-13,0
42201589,2017-02-13,0
42201967,2017-02-13,0
42202055,2017-02-13,0
42202430,2017-02-13,-3
42202913,2017-02-13,0
42203212,2017-02-13,0
42203270,2017-02-13,0
42203530,2017-02-13,-2
42203802,2017-02-13,1
42203803,2017-02-13,0
42203927,2017-02-13,3
42204000,2017-02-13,3
42204411,2017-02-13,0
42204915,2017-02-13,1
42207578,2017-02-13,1
42206286,2017-02-13,0
42206422,2017-02-13,1
42206789,2017-02-13,0
42206983,2017-02-13,0
42207073,2017-02-13,0
42207139,2017-02-13,0
42207219,2017-02-13,-1
42207235,2017-02-13,2
42207363,2017-02-13,0
42207496,2017-02-13,1
42207681,2017-02-13,0
42207714,2017-02-13,0
42207760,2017-02-13,0
42207852,2017-02-13,18
42208064,2017-02-13,0
42208119,2017-02-13,4
42208279,2017-02-13,0
42208349,2017-02-13,1
42208548,2017-02-13,-1
42208566,2017-02-13,0
42208597,2017-02-13,2
42208779,2017-02-13,0
42208800,2017-02-13,0
42208845,2017-02-13,1
42208941,2017-02-13,0
42208983,2017-02-13,1
42209104,2017-02-13,0
42209269,2017-02-13,0
42209462,2017-02-13,1
42209482,2017-02-13,0
42209684,2017-02-13,1
42209693,2017-02-13,2
42209837,2017-02-13,0
42209874,2017-02-13,1
42210209,2017-02-13,0
42210260,2017-02-13,0
42210475,2017-02-13,-1
42210522,2017-02-13,0
42210659,2017-02-13,1
42210786,2017-02-13,1
42210829,2017-02-13,0
42210926,2017-02-13,0
42211021,2017-02-13,0
42211040,2017-02-13,-1
42211240,2017-02-13,0
42211259,2017-02-13,0
42211488,2017-02-13,2
42211515,2017-02-13,2
42211685,2017-02-13,4
42211793,2017-02-13,1
42211838,2017-02-13,0
42214117,2017-02-13,0
42211936,2017-02-13,0
42211965,2017-02-13,0
42212100,2017-02-13,0
42212261,2017-02-13,0
42212322,2017-02-13,-1
42212380,2017-02-13,2
42212445,2017-02-13,0
42212719,2017-02-13,0
42212809,2017-02-13,-1
42213137,2017-02-13,1
42213169,2017-02-13,0
42214069,2017-02-13,0
42213465,2017-02-13,6
42213620,2017-02-13,-4
42214276,2017-02-13,0
42214347,2017-02-13,0
42214445,2017-02-13,1
42214787,2017-02-13,5
42214819,2017-02-13,0
42225619,2017-02-13,0
42215459,2017-02-13,0
42215523,2017-02-13,2
42215528,2017-02-13,4
42215842,2017-02-14,1
42216191,2017-02-14,0
42216352,2017-02-14,0
42216450,2017-02-14,1
42216468,2017-02-14,2
42216496,2017-02-14,9
42216535,2017-02-14,2
42216606,2017-02-14,2
42216633,2017-02-14,3
42216656,2017-02-14,1
42216796,2017-02-14,-5
42216872,2017-02-14,-1
42217161,2017-02-14,0
42217274,2017-02-14,0
42217425,2017-02-14,1
42217571,2017-02-14,2
42217598,2017-02-14,2
42217622,2017-02-14,0
42217625,2017-02-14,1
42217741,2017-02-14,1
42217747,2017-02-14,0
42218115,2017-02-14,0
42218261,2017-02-14,1
